transformer_id,transformer_code,timestamp,load_percentage,voltage_lv,current_a,temperature_c
04f4d3fa-ba6d-4814-abdc-f7d1857c49b6,156,2026-08-05T16:00:07.939149+00:00,43.55,409.1,60.1,50.2
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-04T17:00:07.939149+00:00,40.35,408.3,114.3,36.5
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-04T18:00:07.939149+00:00,52.77,407.1,149.3,40.6
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-04T19:00:07.939149+00:00,61.44,405.2,173.4,44.2
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-04T20:00:07.939149+00:00,77.7,402.0,223.0,46.4
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-04T21:00:07.939149+00:00,76.19,401.9,220.3,47.2
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-04T22:00:07.939149+00:00,76.87,403.1,218.2,45.2
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-04T23:00:07.939149+00:00,32.15,409.1,89.5,36.9
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-05T00:00:07.939149+00:00,31.48,411.7,86.5,36.6
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-05T01:00:07.939149+00:00,47.89,408.5,135.5,37.9
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-05T02:00:07.939149+00:00,47.45,409.9,133.6,40.0
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-05T03:00:07.939149+00:00,50.7,408.5,142.6,38.0
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-05T04:00:07.939149+00:00,29.55,411.5,81.0,38.9
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-05T05:00:07.939149+00:00,42.16,409.6,118.6,39.2
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-05T06:00:07.939149+00:00,32.81,409.8,91.7,35.0
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-05T07:00:07.939149+00:00,43.38,407.2,122.3,38.2
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-05T08:00:07.939149+00:00,27.43,411.6,75.5,36.3
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-05T09:00:07.939149+00:00,55.42,405.7,159.1,41.8
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-05T10:00:07.939149+00:00,37.65,409.4,105.1,37.0
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-05T11:00:07.939149+00:00,59.52,405.8,169.3,46.7
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-05T12:00:07.939149+00:00,51.92,409.0,147.0,45.9
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-05T13:00:07.939149+00:00,44.21,407.6,127.2,44.2
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-05T14:00:07.939149+00:00,30.85,410.6,85.8,45.3
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-05T15:00:07.939149+00:00,37.29,407.6,107.6,42.3
07b47c85-d843-4f51-86c8-ed8e0f322c8b,100692,2026-08-05T16:00:07.939149+00:00,46.62,407.0,130.3,44.2
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-04T17:00:07.939149+00:00,49.88,406.0,175.7,40.3
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-04T18:00:07.939149+00:00,54.49,408.3,192.8,42.8
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-04T19:00:07.939149+00:00,64.61,406.2,230.4,43.2
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-04T20:00:07.939149+00:00,63.03,403.8,224.6,41.5
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-04T21:00:07.939149+00:00,64.79,406.2,231.3,43.9
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-04T22:00:07.939149+00:00,74.83,404.2,265.9,49.5
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-04T23:00:07.939149+00:00,38.78,409.0,136.5,39.0
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-05T00:00:07.939149+00:00,53.21,406.0,187.3,40.4
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-05T01:00:07.939149+00:00,45.5,409.2,160.0,40.5
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-05T02:00:07.939149+00:00,39.61,409.0,140.4,40.6
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-05T03:00:07.939149+00:00,62.14,407.5,221.7,44.4
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-05T04:00:07.939149+00:00,36.17,410.7,129.1,39.0
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-05T05:00:07.939149+00:00,38.63,409.4,134.5,40.6
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-05T06:00:07.939149+00:00,43.25,409.9,151.4,38.7
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-05T07:00:07.939149+00:00,35.66,408.0,127.2,38.1
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-05T08:00:07.939149+00:00,54.84,406.1,194.7,41.7
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-05T09:00:07.939149+00:00,43.47,406.8,153.8,40.3
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-05T10:00:07.939149+00:00,31.57,410.5,109.9,39.5
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-05T11:00:07.939149+00:00,28.64,410.5,100.3,47.1
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-05T12:00:07.939149+00:00,27.75,411.7,96.8,46.6
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-05T13:00:07.939149+00:00,38.83,407.2,139.4,47.7
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-05T14:00:07.939149+00:00,36.82,407.6,129.9,47.4
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-05T15:00:07.939149+00:00,39.43,407.8,141.0,43.9
086ac255-af98-4988-aa3d-1fc435479b9f,220,2026-08-05T16:00:07.939149+00:00,39.95,407.5,141.1,43.7
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-04T17:00:07.939149+00:00,49.29,408.0,69.9,37.4
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-04T18:00:07.939149+00:00,70.31,403.4,101.4,44.9
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-04T19:00:07.939149+00:00,76.24,403.6,110.4,47.6
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-04T20:00:07.939149+00:00,58.18,406.6,83.0,41.9
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-04T21:00:07.939149+00:00,71.51,405.9,100.9,45.0
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-04T22:00:07.939149+00:00,71.12,405.5,101.7,46.2
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-04T23:00:07.939149+00:00,38.88,407.3,53.7,38.6
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-05T00:00:07.939149+00:00,62.89,404.5,90.3,43.5
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-05T01:00:07.939149+00:00,43.18,407.5,59.6,39.4
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-05T02:00:07.939149+00:00,53.59,406.3,74.6,41.1
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-05T03:00:07.939149+00:00,43.52,409.0,60.6,41.6
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-05T04:00:07.939149+00:00,51.11,405.8,71.7,40.3
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-05T05:00:07.939149+00:00,41.49,409.0,59.8,37.6
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-05T06:00:07.939149+00:00,27.76,409.1,38.3,36.4
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-05T07:00:07.939149+00:00,37.99,408.9,54.5,36.5
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-05T08:00:07.939149+00:00,55.02,406.9,78.0,40.5
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-05T09:00:07.939149+00:00,51.63,405.4,72.4,37.9
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-05T10:00:07.939149+00:00,52.89,408.4,74.8,41.9
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-05T11:00:07.939149+00:00,37.27,410.6,51.3,46.8
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-05T12:00:07.939149+00:00,42.42,407.0,60.5,45.6
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-05T13:00:07.939149+00:00,59.36,407.9,84.8,51.7
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-05T14:00:07.939149+00:00,35.71,409.2,48.8,42.3
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-05T15:00:07.939149+00:00,42.08,408.6,60.6,48.5
0ca0de77-6b95-4685-844b-b20240080bc9,100056,2026-08-05T16:00:07.939149+00:00,34.1,408.6,48.1,41.2
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-04T17:00:07.939149+00:00,56.5,406.2,400.6,42.0
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-04T18:00:07.939149+00:00,63.63,403.8,456.2,45.6
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-04T19:00:07.939149+00:00,58.69,407.2,414.7,45.4
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-04T20:00:07.939149+00:00,52.39,409.0,370.9,41.9
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-04T21:00:07.939149+00:00,52.17,407.6,369.6,42.4
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-04T22:00:07.939149+00:00,73.91,404.8,526.8,48.5
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-04T23:00:07.939149+00:00,53.85,407.2,380.4,42.3
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-05T00:00:07.939149+00:00,46.59,409.1,330.6,41.0
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-05T01:00:07.939149+00:00,54.96,408.5,389.6,43.9
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-05T02:00:07.939149+00:00,48.9,409.6,342.7,40.2
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-05T03:00:07.939149+00:00,42.43,406.8,300.9,41.1
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-05T04:00:07.939149+00:00,55.72,405.4,396.0,45.8
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-05T05:00:07.939149+00:00,53.29,405.3,377.7,42.4
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-05T06:00:07.939149+00:00,47.38,407.5,335.4,43.7
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-05T07:00:07.939149+00:00,31.16,410.5,220.7,40.8
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-05T08:00:07.939149+00:00,37.18,409.5,262.2,40.5
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-05T09:00:07.939149+00:00,52.58,406.3,372.9,44.5
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-05T10:00:07.939149+00:00,47.93,406.7,338.9,43.3
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-05T11:00:07.939149+00:00,59.0,404.5,422.3,54.0
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-05T12:00:07.939149+00:00,55.78,407.0,397.1,49.8
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-05T13:00:07.939149+00:00,50.03,408.7,354.7,51.9
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-05T14:00:07.939149+00:00,43.95,409.8,308.5,50.3
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-05T15:00:07.939149+00:00,40.04,411.0,282.4,45.3
0f7c920e-b653-4aa3-a5ab-9f868da9d222,100704,2026-08-05T16:00:07.939149+00:00,39.19,410.4,277.5,48.3
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-04T17:00:07.939149+00:00,33.48,410.8,46.3,47.9
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-04T18:00:07.939149+00:00,75.64,402.6,109.1,58.4
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-04T19:00:07.939149+00:00,58.33,407.2,84.4,53.1
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-04T20:00:07.939149+00:00,51.19,407.3,71.5,51.8
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-04T21:00:07.939149+00:00,49.68,408.7,70.9,52.2
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-04T22:00:07.939149+00:00,61.33,405.2,86.9,55.2
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-04T23:00:07.939149+00:00,52.96,407.3,77.1,52.4
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-05T00:00:07.939149+00:00,53.66,407.6,75.5,52.9
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-05T01:00:07.939149+00:00,32.02,411.5,46.3,49.3
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-05T02:00:07.939149+00:00,32.77,410.1,46.4,48.2
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-05T03:00:07.939149+00:00,46.6,407.7,65.7,48.2
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-05T04:00:07.939149+00:00,31.45,411.8,45.2,48.0
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-05T05:00:07.939149+00:00,42.79,409.0,59.9,49.6
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-05T06:00:07.939149+00:00,48.69,408.6,67.2,51.9
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-05T07:00:07.939149+00:00,50.26,407.2,72.5,50.1
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-05T08:00:07.939149+00:00,59.03,405.5,82.6,53.7
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-05T09:00:07.939149+00:00,35.15,410.8,50.0,48.8
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-05T10:00:07.939149+00:00,56.69,405.6,81.2,52.8
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-05T11:00:07.939149+00:00,59.04,404.7,84.7,61.6
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-05T12:00:07.939149+00:00,54.09,408.0,78.0,58.0
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-05T13:00:07.939149+00:00,34.01,410.4,48.5,57.5
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-05T14:00:07.939149+00:00,36.41,410.0,52.7,57.6
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-05T15:00:07.939149+00:00,58.96,405.9,83.4,58.5
13966d0c-16bf-4d95-90c1-ff776459c2fe,100042,2026-08-05T16:00:07.939149+00:00,40.22,408.9,58.2,57.5
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-04T17:00:07.939149+00:00,136.24,340.7,229.1,134.7
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-04T18:00:07.939149+00:00,136.68,340.0,233.4,132.2
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-04T19:00:07.939149+00:00,122.67,348.8,204.7,115.5
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-04T20:00:07.939149+00:00,129.78,343.5,218.9,124.3
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-04T21:00:07.939149+00:00,113.47,350.3,185.2,106.7
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-04T22:00:07.939149+00:00,114.06,355.2,186.0,109.3
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-04T23:00:07.939149+00:00,115.11,350.4,189.6,110.7
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-05T00:00:07.939149+00:00,127.63,343.5,215.1,121.7
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-05T01:00:07.939149+00:00,125.96,342.9,213.2,119.4
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-05T02:00:07.939149+00:00,114.03,350.1,189.3,107.4
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-05T03:00:07.939149+00:00,122.37,347.7,201.8,116.9
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-05T04:00:07.939149+00:00,133.7,339.3,227.1,129.6
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-05T05:00:07.939149+00:00,111.8,351.1,184.4,107.1
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-05T06:00:07.939149+00:00,119.51,350.9,198.2,115.0
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-05T07:00:07.939149+00:00,126.78,346.2,212.7,121.8
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-05T08:00:07.939149+00:00,123.97,349.6,206.0,116.5
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-05T09:00:07.939149+00:00,111.4,353.7,181.1,106.9
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-05T10:00:07.939149+00:00,115.4,349.0,189.7,108.1
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-05T11:00:07.939149+00:00,138.83,339.3,236.7,137.3
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-05T12:00:07.939149+00:00,124.31,346.4,208.7,120.3
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-05T13:00:07.939149+00:00,132.3,343.2,224.0,127.3
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-05T14:00:07.939149+00:00,118.87,348.8,197.5,113.8
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-05T15:00:07.939149+00:00,110.28,355.6,178.1,104.3
14104917-e0bc-4ca5-a56a-45374c20879d,100667,2026-08-05T16:00:07.939149+00:00,126.6,347.0,211.2,122.5
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-04T17:00:07.939149+00:00,138.83,340.4,739.8,123.0
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-04T18:00:07.939149+00:00,133.33,343.7,706.4,115.1
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-04T19:00:07.939149+00:00,130.77,340.8,699.2,111.4
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-04T20:00:07.939149+00:00,112.63,350.4,584.5,92.6
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-04T21:00:07.939149+00:00,136.44,340.8,730.1,118.1
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-04T22:00:07.939149+00:00,113.15,352.2,585.6,91.9
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-04T23:00:07.939149+00:00,126.99,344.9,671.3,110.1
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-05T00:00:07.939149+00:00,122.88,349.1,639.5,104.1
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-05T01:00:07.939149+00:00,111.8,351.7,579.8,93.7
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-05T02:00:07.939149+00:00,115.98,348.7,606.0,95.4
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-05T03:00:07.939149+00:00,121.1,347.4,634.3,103.2
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-05T04:00:07.939149+00:00,112.58,350.2,584.7,92.0
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-05T05:00:07.939149+00:00,135.82,338.6,731.0,119.1
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-05T06:00:07.939149+00:00,131.51,340.7,702.4,112.9
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-05T07:00:07.939149+00:00,133.32,341.5,708.4,116.7
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-05T08:00:07.939149+00:00,131.77,345.2,693.5,112.8
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-05T09:00:07.939149+00:00,110.02,355.2,561.5,92.0
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-05T10:00:07.939149+00:00,132.73,341.2,708.2,115.9
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-05T11:00:07.939149+00:00,133.12,344.5,700.9,117.1
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-05T12:00:07.939149+00:00,125.26,346.9,658.3,108.6
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-05T13:00:07.939149+00:00,111.32,356.5,568.3,91.0
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-05T14:00:07.939149+00:00,123.16,348.5,642.2,104.1
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-05T15:00:07.939149+00:00,115.4,350.5,599.6,94.1
144f1e05-a8d1-4722-adbf-cc2d32910bcb,101144,2026-08-05T16:00:07.939149+00:00,130.36,343.2,692.7,113.5
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-04T17:00:07.939149+00:00,87.89,385.2,131.1,61.7
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-04T18:00:07.939149+00:00,87.63,382.4,134.2,61.6
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-04T19:00:07.939149+00:00,98.54,383.1,147.9,70.2
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-04T20:00:07.939149+00:00,101.36,380.0,152.0,71.8
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-04T21:00:07.939149+00:00,88.66,381.8,134.7,64.3
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-04T22:00:07.939149+00:00,91.91,382.4,138.6,66.1
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-04T23:00:07.939149+00:00,91.1,385.2,138.0,64.8
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-05T00:00:07.939149+00:00,85.15,387.1,127.3,60.1
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-05T01:00:07.939149+00:00,96.48,381.5,144.5,66.4
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-05T02:00:07.939149+00:00,94.16,384.1,141.8,64.3
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-05T03:00:07.939149+00:00,94.4,379.0,142.9,65.1
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-05T04:00:07.939149+00:00,95.59,384.2,143.3,68.0
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-05T05:00:07.939149+00:00,98.66,380.3,148.5,69.6
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-05T06:00:07.939149+00:00,88.91,386.6,130.8,63.7
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-05T07:00:07.939149+00:00,94.98,379.9,144.7,66.9
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-05T08:00:07.939149+00:00,90.28,383.0,136.5,63.6
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-05T09:00:07.939149+00:00,82.47,387.2,124.1,57.8
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-05T10:00:07.939149+00:00,93.87,380.4,143.8,67.2
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-05T11:00:07.939149+00:00,93.75,383.5,142.9,67.3
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-05T12:00:07.939149+00:00,87.6,382.0,132.2,62.8
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-05T13:00:07.939149+00:00,100.37,378.0,151.6,69.7
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-05T14:00:07.939149+00:00,89.5,384.5,135.6,61.2
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-05T15:00:07.939149+00:00,95.58,380.0,146.2,65.9
14c69d47-92e3-49c4-8d92-a9ca0252005f,101339,2026-08-05T16:00:07.939149+00:00,102.66,379.5,155.9,70.0
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-04T17:00:07.939149+00:00,49.09,407.1,68.6,34.5
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-04T18:00:07.939149+00:00,70.47,403.7,100.3,41.3
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-04T19:00:07.939149+00:00,63.22,403.7,89.1,39.6
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-04T20:00:07.939149+00:00,69.23,404.4,100.2,39.3
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-04T21:00:07.939149+00:00,65.81,405.0,94.9,41.9
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-04T22:00:07.939149+00:00,79.71,404.3,113.1,44.1
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-04T23:00:07.939149+00:00,34.99,408.3,47.8,31.6
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-05T00:00:07.939149+00:00,53.36,407.5,74.6,36.5
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-05T01:00:07.939149+00:00,52.95,407.5,76.4,36.6
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-05T02:00:07.939149+00:00,32.31,409.3,47.5,34.3
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-05T03:00:07.939149+00:00,60.99,404.0,86.7,38.1
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-05T04:00:07.939149+00:00,58.33,406.5,84.8,35.3
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-05T05:00:07.939149+00:00,42.36,408.7,61.0,34.2
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-05T06:00:07.939149+00:00,46.89,408.4,67.0,33.1
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-05T07:00:07.939149+00:00,48.16,407.7,67.9,33.6
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-05T08:00:07.939149+00:00,52.67,408.3,74.3,36.6
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-05T09:00:07.939149+00:00,52.88,406.6,74.1,36.6
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-05T10:00:07.939149+00:00,55.07,405.1,77.9,35.6
14d1cf54-d3e4-4862-90c7-34e0441e4b82,100289,2026-08-05T11:00:07.939149+00:00,27.33,411.3,38.6,35.2
