temperature_c,load_percentage,voltage_lv,current_a,ambient_temperature,age_years,rated_kva,risk_label
35.11,46.73,408.3,331.5,20.0,20,500,0
30.2,40.01,407.9,566.5,25.0,5,1000,0
41.1,49.55,409.3,349.1,35.0,2,500,0
18.32,39.75,410.4,140.4,15.0,2,250,0
33.76,42.47,407.4,602.4,30.0,2,1000,0
119.48,139.86,339.9,238.8,15.0,15,100,2
51.06,72.07,403.2,103.3,30.0,20,100,0
39.74,69.68,405.5,97.8,25.0,12,100,0
33.69,64.84,403.8,90.8,15.0,20,100,0
114.76,124.31,348.2,512.4,30.0,12,250,2
126.01,121.23,348.2,2010.4,40.0,15,1000,2
48.8,45.46,407.1,321.4,35.0,20,500,0
51.96,66.14,404.4,234.2,40.0,8,250,0
27.77,60.03,407.5,214.5,15.0,12,250,0
62.43,82.83,384.8,1240.4,30.0,10,1000,1
107.35,130.25,345.4,215.3,15.0,15,100,2
42.99,27.7,410.0,39.3,35.0,12,100,0
57.58,89.52,382.1,1350.5,20.0,10,1000,1
105.1,111.77,351.6,456.9,40.0,8,250,2
25.04,44.05,406.5,626.9,20.0,2,1000,0
23.43,63.89,407.0,907.6,15.0,1,1000,0
83.62,104.67,376.4,1605.0,30.0,20,1000,1
49.72,34.97,408.0,494.5,35.0,25,1000,0
20.99,20.19,412.6,26.4,15.0,10,100,0
19.78,43.97,407.3,311.4,15.0,3,500,0
111.71,131.42,341.4,558.6,30.0,2,250,2
41.37,67.34,403.1,481.4,30.0,3,500,0
69.05,80.21,386.4,297.5,40.0,8,250,1
29.18,27.91,412.3,194.3,20.0,15,500,0
41.78,49.99,406.5,71.6,35.0,2,100,0
37.13,27.13,410.4,94.7,30.0,10,250,0
27.83,37.92,407.8,132.3,20.0,10,250,0
37.73,49.48,407.3,71.3,25.0,15,100,0
21.52,49.41,407.2,699.0,15.0,3,1000,0
107.56,112.37,354.3,917.1,40.0,8,500,2
32.37,68.43,405.0,486.2,20.0,5,500,0
121.32,119.81,349.4,990.6,25.0,25,500,2
35.17,46.16,407.2,164.3,20.0,20,250,0
23.31,28.64,411.7,40.8,15.0,15,100,0
40.21,74.68,405.0,1066.6,25.0,8,1000,0
48.21,57.78,405.0,822.1,40.0,5,1000,0
60.7,74.53,402.9,105.3,40.0,20,100,0
34.85,49.12,409.5,68.9,20.0,20,100,0
45.77,71.78,405.6,509.3,35.0,1,500,0
48.69,62.88,404.7,896.8,35.0,10,1000,0
42.28,72.86,402.7,259.5,20.0,25,250,0
101.79,116.65,349.5,1928.0,40.0,1,1000,2
34.37,68.61,404.9,978.2,25.0,1,1000,0
59.11,86.99,382.0,329.6,15.0,20,250,1
18.39,35.65,411.0,48.1,15.0,2,100,0
131.28,136.31,340.5,232.7,40.0,8,100,2
41.39,33.59,410.3,470.8,35.0,8,1000,0
31.45,72.78,402.9,262.4,15.0,10,250,0
61.02,101.87,377.0,153.4,20.0,5,100,1
39.83,66.65,404.7,951.4,30.0,3,1000,0
116.5,116.31,352.3,951.9,30.0,20,500,2
36.54,61.78,404.8,88.5,25.0,8,100,0
45.87,50.33,405.6,72.2,35.0,10,100,0
106.85,116.91,348.5,1939.4,30.0,12,1000,2
22.77,38.64,410.5,544.7,20.0,1,1000,0
95.65,115.31,353.9,1883.0,25.0,10,1000,2
38.0,64.94,404.2,462.6,30.0,1,500,0
50.8,83.17,384.4,624.6,20.0,8,500,1
115.75,111.97,354.8,455.4,35.0,20,250,2
37.63,22.29,409.8,29.6,30.0,15,100,0
95.31,131.68,342.0,553.5,15.0,3,250,2
62.89,92.24,382.8,1389.0,25.0,8,1000,1
22.07,58.03,404.8,829.6,15.0,2,1000,0
82.01,102.21,380.4,1552.4,25.0,25,1000,1
46.48,49.46,408.6,175.9,40.0,3,250,0
41.8,86.49,384.2,1300.3,15.0,2,1000,1
21.28,51.53,407.8,182.2,15.0,3,250,0
56.34,100.06,378.1,381.6,20.0,3,250,1
33.46,36.34,409.2,50.5,20.0,20,100,0
61.42,67.09,404.7,239.5,40.0,25,250,0
112.66,129.66,341.1,546.7,30.0,5,250,2
41.81,65.96,405.0,471.5,30.0,8,500,0
40.21,32.65,409.6,229.7,30.0,15,500,0
30.01,39.17,408.1,53.7,25.0,5,100,0
32.07,33.03,408.2,116.2,25.0,8,250,0
34.08,29.83,410.1,104.2,30.0,5,250,0
43.17,74.43,402.5,1069.0,25.0,15,1000,0
47.71,55.24,407.6,196.0,40.0,5,250,0
27.02,54.87,407.5,776.6,20.0,2,1000,0
89.6,114.41,352.9,185.1,30.0,2,100,2
104.78,111.14,355.8,903.1,30.0,15,500,2
51.78,47.7,409.0,65.8,35.0,25,100,0
56.66,83.2,383.5,123.3,25.0,8,100,1
47.47,86.47,385.1,648.7,20.0,3,500,1
28.85,39.48,407.1,54.1,25.0,2,100,0
43.43,60.51,406.8,215.4,35.0,2,250,0
21.47,42.29,408.1,599.4,15.0,5,1000,0
39.74,47.54,409.2,671.0,35.0,1,1000,0
38.49,30.54,411.4,427.4,30.0,15,1000,0
37.86,53.56,408.9,757.5,25.0,15,1000,0
95.48,115.17,353.1,941.4,30.0,5,500,2
27.47,59.65,407.5,420.6,15.0,10,500,0
33.55,74.94,402.8,107.2,20.0,5,100,0
96.4,115.25,354.4,937.6,35.0,2,500,2
41.84,52.94,407.3,376.9,35.0,2,500,0
39.6,22.18,411.3,30.9,35.0,8,100,0
31.51,20.74,410.6,30.9,25.0,10,100,0
22.39,37.22,410.8,263.2,15.0,10,500,0
31.26,67.34,404.0,240.2,15.0,15,250,0
24.78,22.74,411.9,79.3,20.0,8,250,0
30.08,67.73,406.2,94.5,20.0,1,100,0
83.61,83.58,388.4,122.9,40.0,25,100,1
37.72,20.47,412.9,142.1,35.0,2,500,0
50.18,37.72,409.1,267.0,40.0,15,500,0
37.68,52.24,408.2,184.1,30.0,3,250,0
78.1,99.95,380.4,151.7,25.0,25,100,1
26.8,26.56,411.9,93.6,25.0,1,250,0
54.44,89.13,386.8,668.0,25.0,1,500,1
41.37,39.51,411.0,138.8,25.0,25,250,0
40.52,65.4,407.0,464.1,25.0,15,500,0
31.95,57.56,406.0,204.6,20.0,12,250,0
27.76,67.79,404.4,96.4,15.0,8,100,0
51.26,59.28,405.4,844.4,40.0,8,1000,0
47.33,69.78,404.3,499.0,30.0,15,500,0
33.94,46.4,407.0,656.4,30.0,1,1000,0
45.61,66.85,404.9,475.5,30.0,15,500,0
42.24,49.35,408.7,348.3,30.0,15,500,0
51.74,36.42,411.5,127.7,40.0,20,250,0
116.88,123.49,349.8,1018.7,25.0,20,500,2
35.71,34.01,411.2,120.5,30.0,8,250,0
34.66,46.81,409.2,164.5,30.0,2,250,0
29.37,57.74,408.2,408.2,20.0,5,500,0
37.64,29.33,410.9,41.9,35.0,2,100,0
24.08,37.97,408.7,132.3,20.0,3,250,0
44.29,66.79,404.0,96.7,35.0,1,100,0
46.42,56.93,408.3,199.5,30.0,20,250,0
43.56,22.92,412.4,79.5,40.0,5,250,0
24.56,47.55,408.9,673.0,15.0,10,1000,0
16.53,24.42,412.1,341.1,15.0,1,1000,0
59.9,62.67,406.0,445.8,40.0,25,500,0
71.14,92.63,379.9,351.2,30.0,12,250,1
31.35,44.82,408.4,316.6,15.0,25,500,0
56.47,100.58,379.4,765.2,20.0,1,500,1
93.98,114.12,351.7,186.8,20.0,12,100,2
49.38,47.83,408.8,67.7,35.0,20,100,0
117.36,127.97,344.7,1073.3,30.0,12,500,2
40.6,21.21,410.1,30.2,35.0,8,100,0
45.37,21.01,413.5,29.8,40.0,8,100,0
29.35,24.63,409.5,86.1,25.0,8,250,0
49.23,69.17,406.6,99.8,30.0,20,100,0
55.0,66.33,404.0,949.0,40.0,12,1000,0
111.23,121.67,345.5,1019.0,40.0,5,500,2
86.7,94.9,384.2,1428.3,35.0,25,1000,1
26.99,47.42,406.4,337.1,15.0,15,500,0
27.78,25.69,411.2,37.2,20.0,12,100,0
130.91,128.26,346.9,1070.2,40.0,15,500,2
40.48,44.21,407.0,156.0,35.0,2,250,0
25.12,64.36,407.3,91.8,15.0,5,100,0
39.46,64.57,404.8,228.9,30.0,1,250,0
94.41,117.01,349.7,1931.1,20.0,10,1000,2
102.98,119.87,346.9,498.6,25.0,10,250,2
54.41,62.54,404.4,87.5,40.0,15,100,0
108.27,132.76,340.8,561.7,15.0,12,250,2
78.76,103.54,379.4,393.4,25.0,20,250,1
31.33,53.52,407.8,76.0,20.0,10,100,0
31.15,42.46,409.2,301.2,25.0,5,500,0
38.0,68.1,405.9,95.8,25.0,8,100,0
34.39,35.06,410.1,123.7,30.0,2,250,0
55.46,87.26,384.2,330.0,15.0,15,250,1
43.33,34.43,411.0,119.9,35.0,12,250,0
44.88,69.43,403.7,97.4,30.0,10,100,0
109.81,128.64,343.0,1085.3,30.0,3,500,2
81.52,92.89,382.3,702.3,40.0,15,500,1
96.08,118.44,346.9,490.6,25.0,8,250,2
42.06,58.37,406.2,416.0,30.0,12,500,0
129.55,138.28,341.4,1170.5,30.0,10,500,2
57.13,84.49,382.7,129.3,25.0,10,100,1
34.66,51.67,407.4,182.4,25.0,8,250,0
85.04,100.68,380.6,154.2,30.0,25,100,1
109.2,119.74,347.7,1986.4,30.0,12,1000,2
73.6,88.21,384.2,334.0,35.0,12,250,1
32.48,31.26,409.3,111.3,30.0,2,250,0
53.78,64.95,403.8,91.4,35.0,20,100,0
48.92,21.77,411.3,306.2,35.0,25,1000,0
40.83,72.97,403.4,260.3,25.0,10,250,0
39.65,44.69,408.4,63.9,35.0,1,100,0
44.23,55.01,408.1,78.9,35.0,8,100,0
116.1,133.23,340.2,565.6,25.0,8,250,2
29.67,20.72,410.9,290.0,25.0,8,1000,0
53.84,73.92,404.8,265.0,35.0,15,250,0
29.32,72.19,402.5,102.1,15.0,8,100,0
35.18,71.81,406.1,103.2,15.0,20,100,0
72.61,80.76,388.9,1197.1,40.0,12,1000,1
49.3,23.2,412.5,164.3,40.0,15,500,0
43.03,70.21,403.0,501.6,30.0,5,500,0
41.81,40.24,410.7,567.0,35.0,8,1000,0
47.89,63.75,406.7,906.2,35.0,8,1000,0
28.09,41.36,409.5,144.5,25.0,1,250,0
52.86,68.91,404.8,245.5,35.0,15,250,0
36.09,27.1,412.9,37.3,30.0,10,100,0
100.88,110.29,354.9,446.8,35.0,8,250,2
30.74,34.67,411.2,123.3,15.0,25,250,0
16.34,22.51,410.5,158.3,15.0,2,500,0
126.56,135.5,341.0,226.5,40.0,2,100,2
22.61,56.37,406.6,199.4,15.0,3,250,0
35.79,47.68,406.1,678.6,30.0,3,1000,0
23.09,24.93,409.8,35.5,15.0,15,100,0
53.31,70.81,405.3,99.1,40.0,5,100,0
109.42,111.95,350.7,458.1,30.0,20,250,2
115.93,121.02,351.3,1986.5,25.0,20,1000,2
17.12,31.11,409.1,44.5,15.0,2,100,0
45.42,70.31,403.7,1005.4,35.0,2,1000,0
54.51,91.41,380.2,694.0,15.0,12,500,1
36.01,40.68,408.2,57.1,20.0,25,100,0
35.58,66.01,405.1,93.6,20.0,15,100,0
53.58,73.79,405.5,103.1,40.0,5,100,0
56.36,56.88,408.4,78.8,40.0,20,100,0
21.95,44.42,406.8,158.4,15.0,8,250,0
50.16,46.04,407.0,64.1,35.0,20,100,0
112.3,127.23,344.0,1065.0,15.0,20,500,2
35.61,51.82,406.7,369.5,25.0,12,500,0
42.19,36.32,408.6,255.3,40.0,1,500,0
27.2,29.37,412.3,42.2,25.0,2,100,0
33.5,55.45,408.4,78.7,20.0,15,100,0
148.17,136.44,341.9,573.3,40.0,20,250,2
39.73,74.14,404.2,263.1,25.0,8,250,0
32.24,50.75,405.6,182.1,20.0,15,250,0
46.97,45.97,407.2,67.0,40.0,5,100,0
53.66,24.94,409.3,177.1,40.0,25,500,0
106.23,118.58,351.9,1943.9,25.0,15,1000,2
89.8,123.45,344.8,519.7,20.0,2,250,2
57.78,87.72,387.2,1308.0,30.0,1,1000,1
30.59,31.27,411.3,43.7,25.0,8,100,0
54.22,90.97,381.0,1378.6,25.0,2,1000,1
33.15,69.99,403.6,502.5,15.0,15,500,0
56.94,97.06,379.8,145.4,25.0,1,100,1
48.4,36.82,409.3,52.0,35.0,20,100,0
25.53,29.18,409.6,43.1,20.0,8,100,0
49.39,67.79,403.8,95.7,35.0,12,100,0
42.77,32.3,411.7,228.2,30.0,20,500,0
36.21,55.58,406.7,198.8,25.0,12,250,0
53.58,94.3,384.6,708.8,15.0,8,500,1
29.72,59.31,406.4,841.9,15.0,15,1000,0
46.22,55.01,407.6,388.5,30.0,20,500,0
66.41,90.04,381.7,134.5,30.0,12,100,1
78.39,114.4,353.1,470.5,20.0,1,250,2
50.9,61.13,407.8,214.8,35.0,15,250,0
50.27,60.39,405.1,861.3,40.0,5,1000,0
27.86,23.5,411.8,34.2,20.0,15,100,0
33.35,55.62,405.3,792.2,20.0,15,1000,0
120.76,135.5,342.2,231.4,35.0,3,100,2
59.66,61.44,407.7,87.1,40.0,25,100,0
20.6,45.49,408.9,643.1,15.0,2,1000,0
45.49,25.12,410.9,176.1,35.0,20,500,0
28.47,40.26,408.2,143.6,25.0,2,250,0
31.04,50.03,409.4,177.6,25.0,2,250,0
43.25,33.05,410.4,463.6,40.0,2,1000,0
35.42,44.13,409.6,311.0,30.0,3,500,0
23.88,25.42,410.7,180.3,20.0,5,500,0
61.64,103.23,376.3,155.9,15.0,10,100,1
44.11,65.94,403.3,235.8,30.0,12,250,0
39.29,68.63,404.3,488.9,25.0,10,500,0
41.74,64.54,407.1,91.0,30.0,5,100,0
45.48,66.84,406.4,950.9,25.0,25,1000,0
26.31,70.78,403.6,254.7,15.0,2,250,0
28.19,30.06,410.8,40.7,20.0,12,100,0
41.83,29.57,410.4,102.6,35.0,12,250,0
50.02,63.42,404.2,453.6,40.0,3,500,0
34.32,72.48,405.1,257.2,20.0,8,250,0
44.76,63.64,403.7,228.1,35.0,5,250,0
45.67,47.47,409.0,65.3,40.0,1,100,0
40.47,49.97,408.8,69.7,30.0,10,100,0
21.5,37.05,408.0,261.2,15.0,8,500,0
56.59,68.3,403.4,488.0,40.0,15,500,0
111.71,126.81,344.6,1060.5,35.0,5,500,2
59.92,70.39,404.1,1004.2,40.0,20,1000,0
22.99,26.87,411.6,187.8,20.0,3,500,0
25.32,68.39,402.8,491.1,15.0,2,500,0
36.25,52.01,407.6,367.1,30.0,1,500,0
45.88,52.17,405.9,187.5,35.0,10,250,0
37.94,28.12,409.3,40.1,35.0,2,100,0
108.45,120.31,346.7,2002.5,20.0,20,1000,2
55.97,45.02,407.2,636.7,40.0,25,1000,0
66.39,82.67,386.7,123.0,40.0,3,100,1
27.65,45.64,409.6,323.1,20.0,8,500,0
69.36,91.05,380.2,690.3,25.0,20,500,1
65.46,80.05,385.9,596.9,35.0,8,500,1
31.86,23.57,411.4,167.1,30.0,3,500,0
37.3,56.31,406.4,399.2,30.0,3,500,0
37.03,46.93,409.9,331.0,20.0,25,500,0
22.99,55.4,406.6,786.9,15.0,5,1000,0
55.48,92.46,383.3,137.5,25.0,1,100,1
42.46,33.15,409.9,115.4,35.0,10,250,0
63.08,85.07,383.2,319.1,35.0,1,250,1
59.21,69.37,404.0,495.7,40.0,20,500,0
36.02,27.75,409.1,39.6,25.0,20,100,0
32.6,46.72,406.9,64.9,25.0,8,100,0
37.34,33.93,409.9,237.3,35.0,1,500,0
98.25,120.79,350.2,496.0,15.0,15,250,2
103.25,124.96,348.9,1035.7,20.0,10,500,2
33.66,48.27,407.0,68.8,25.0,8,100,0
49.36,25.11,413.1,36.6,35.0,25,100,0
28.12,65.43,405.2,465.4,15.0,10,500,0
34.82,38.2,410.7,55.5,30.0,5,100,0
55.58,66.36,406.3,941.6,40.0,15,1000,0
79.94,91.57,380.5,1390.3,30.0,25,1000,1
43.39,65.66,404.1,937.5,35.0,1,1000,0
36.91,68.17,404.6,487.2,20.0,15,500,0
70.71,80.49,388.3,121.2,40.0,8,100,1
51.25,69.62,405.6,494.8,40.0,3,500,0
144.32,131.7,343.8,221.7,35.0,25,100,2
43.01,28.57,411.9,98.5,40.0,2,250,0
24.41,53.75,408.5,76.2,15.0,8,100,0
22.22,25.06,409.9,352.6,20.0,3,1000,0
43.39,30.74,411.0,431.7,40.0,3,1000,0
32.92,54.47,407.5,387.7,25.0,5,500,0
56.27,45.48,407.5,646.2,40.0,25,1000,0
75.05,104.5,378.2,157.8,30.0,8,100,1
33.24,30.05,410.8,212.1,25.0,12,500,0
35.65,40.03,410.2,283.5,20.0,25,500,0
139.6,128.25,342.4,2162.8,35.0,25,1000,2
29.81,52.51,406.8,372.1,15.0,20,500,0
24.62,56.04,405.8,398.3,15.0,5,500,0
40.68,52.74,405.2,75.9,25.0,20,100,0
28.11,33.33,410.7,234.2,15.0,20,500,0
93.74,114.75,350.0,946.6,30.0,5,500,2
66.64,92.69,384.1,347.2,35.0,1,250,1
26.12,74.04,402.7,1061.6,15.0,1,1000,0
24.61,61.93,405.5,880.5,15.0,5,1000,0
77.14,86.46,383.0,652.3,40.0,12,500,1
30.4,64.06,406.5,908.2,20.0,5,1000,0
33.4,42.09,408.9,595.4,30.0,1,1000,0
39.2,63.76,405.0,226.4,30.0,3,250,0
24.66,42.24,407.0,151.3,20.0,1,250,0
47.85,97.13,378.5,1482.7,15.0,2,1000,1
46.26,21.72,412.4,305.9,40.0,10,1000,0
49.82,58.69,405.1,418.3,35.0,15,500,0
59.92,88.9,384.3,334.8,30.0,2,250,1
36.31,21.64,411.4,29.0,25.0,20,100,0
66.88,101.75,379.8,384.3,30.0,2,250,1
53.39,67.19,404.9,94.7,40.0,8,100,0
37.86,24.6,409.9,32.7,35.0,5,100,0
43.48,34.24,409.5,49.9,40.0,3,100,0
60.66,85.09,386.6,316.5,25.0,15,250,1
31.17,31.49,411.4,111.5,25.0,8,250,0
28.05,38.03,409.1,270.1,15.0,20,500,0
32.82,33.74,411.6,235.3,25.0,10,500,0
42.11,74.73,403.2,1069.7,20.0,20,1000,0
41.09,43.45,410.3,609.9,30.0,15,1000,0
33.03,64.83,405.9,920.4,25.0,1,1000,0
96.55,114.4,351.9,1879.5,25.0,12,1000,2
46.2,56.09,405.7,798.0,30.0,20,1000,0
44.64,69.1,403.1,990.8,35.0,2,1000,0
25.0,58.18,408.2,204.5,15.0,8,250,0
41.54,43.58,409.3,61.4,25.0,25,100,0
20.97,52.52,405.9,184.8,15.0,1,250,0
49.9,68.67,405.5,488.5,30.0,20,500,0
109.22,127.22,347.8,2113.4,25.0,8,1000,2
46.14,41.0,410.0,579.3,30.0,25,1000,0
42.82,55.53,405.8,77.2,35.0,5,100,0
43.03,38.56,410.7,271.1,35.0,10,500,0
46.92,72.19,402.5,258.8,35.0,1,250,0
91.77,128.92,344.9,539.5,15.0,2,250,2
48.88,64.7,405.3,460.4,35.0,10,500,0
109.92,116.23,352.5,954.4,40.0,8,500,2
36.94,32.52,409.2,115.1,35.0,1,250,0
42.54,80.66,388.7,1201.0,15.0,8,1000,1
25.28,45.66,406.7,322.3,20.0,2,500,0
33.82,23.13,412.9,80.7,25.0,15,250,0
129.91,138.05,338.0,2355.8,40.0,5,1000,2
121.89,127.75,346.4,210.6,35.0,10,100,2
49.72,58.2,407.9,81.0,35.0,15,100,0
24.79,61.02,404.2,89.1,15.0,5,100,0
109.08,124.27,346.2,1035.6,30.0,8,500,2
48.26,36.03,411.2,254.1,40.0,12,500,0
77.88,102.44,380.2,155.2,30.0,15,100,1
54.43,66.26,403.6,945.9,40.0,10,1000,0
49.44,72.2,402.2,258.8,35.0,8,250,0
46.54,41.63,407.9,145.5,35.0,15,250,0
111.77,120.6,350.2,994.5,30.0,15,500,2
27.27,65.58,405.7,94.7,15.0,8,100,0
125.02,139.18,341.4,1174.2,15.0,20,500,2
17.96,30.29,410.7,106.9,15.0,2,250,0
22.83,53.47,408.2,380.0,15.0,3,500,0
27.18,29.47,411.0,414.4,15.0,20,1000,0
38.86,35.51,408.8,500.6,35.0,3,1000,0
48.34,26.23,412.7,92.2,40.0,15,250,0
35.74,35.69,407.6,49.2,30.0,5,100,0
43.25,38.59,410.0,135.3,40.0,2,250,0
38.67,20.2,413.3,70.8,25.0,25,250,0
105.3,131.41,341.7,2217.4,15.0,10,1000,2
27.02,52.67,408.0,74.7,20.0,2,100,0
38.42,57.5,404.6,82.1,30.0,5,100,0
45.89,50.68,407.2,717.7,40.0,2,1000,0
39.04,45.1,409.0,157.2,30.0,10,250,0
33.66,44.97,407.1,637.9,25.0,10,1000,0
125.84,138.53,341.4,2341.3,40.0,1,1000,2
39.7,48.32,405.9,686.8,35.0,2,1000,0
33.65,55.94,406.8,793.0,25.0,3,1000,0
40.74,66.5,405.7,946.3,30.0,2,1000,0
69.88,82.21,384.6,619.7,30.0,20,500,1
55.52,32.14,408.5,44.9,40.0,25,100,0
32.95,68.99,404.6,493.9,20.0,5,500,0
78.83,85.98,383.1,128.1,35.0,20,100,1
26.48,33.9,409.3,46.7,15.0,20,100,0
51.77,55.37,406.5,78.0,40.0,10,100,0
47.11,55.87,406.1,77.7,30.0,20,100,0
20.74,50.28,408.9,709.6,15.0,2,1000,0
38.79,41.2,408.8,290.8,35.0,1,500,0
28.47,61.83,406.6,440.3,15.0,10,500,0
85.28,113.57,351.7,465.0,25.0,1,250,2
69.02,101.21,379.2,382.6,30.0,2,250,1
29.48,74.0,402.7,528.7,15.0,8,500,0
51.38,42.45,408.8,59.2,35.0,25,100,0
48.25,43.31,407.7,308.2,40.0,8,500,0
39.37,51.42,407.5,364.7,30.0,10,500,0
34.89,48.7,406.5,69.3,30.0,2,100,0
23.23,37.34,410.8,264.0,20.0,2,500,0
48.25,23.84,411.9,82.9,40.0,15,250,0
29.4,35.17,410.3,247.0,15.0,25,500,0
52.22,25.11,413.2,88.3,40.0,20,250,0
53.39,50.32,407.8,71.0,35.0,25,100,0
119.64,120.36,345.9,501.3,35.0,15,250,2
65.43,102.13,379.3,389.2,25.0,5,250,1
47.83,47.02,408.3,663.5,40.0,5,1000,0
51.47,87.86,381.3,133.4,15.0,12,100,1
123.44,118.1,350.6,971.9,30.0,25,500,2
32.82,39.29,409.2,553.8,30.0,1,1000,0
43.83,60.36,406.1,856.9,30.0,15,1000,0
28.7,65.0,404.9,925.7,20.0,2,1000,0
25.5,69.32,405.1,247.8,15.0,2,250,0
43.16,65.59,406.2,932.1,35.0,1,1000,0
40.79,66.08,404.1,234.9,30.0,5,250,0
99.74,116.58,350.2,1919.8,25.0,10,1000,2
63.41,72.15,403.7,514.2,40.0,25,500,0
56.21,99.53,379.1,758.8,15.0,10,500,1
41.38,80.42,386.2,1202.1,15.0,3,1000,1
122.71,130.3,345.8,543.4,35.0,8,250,2
35.68,68.67,404.7,489.1,25.0,1,500,0
43.41,56.0,407.6,794.9,35.0,3,1000,0
44.51,28.12,412.2,394.0,30.0,25,1000,0
35.6,69.2,403.9,99.6,25.0,3,100,0
29.08,57.24,405.0,82.2,15.0,15,100,0
43.59,72.67,402.9,1041.1,30.0,5,1000,0
89.06,113.41,354.9,920.5,30.0,1,500,2
16.55,25.71,411.7,91.8,15.0,1,250,0
140.68,124.5,343.8,206.4,40.0,25,100,2
47.04,61.06,406.3,87.7,30.0,20,100,0
32.87,52.87,408.1,185.4,25.0,3,250,0
51.96,70.61,404.4,250.4,40.0,3,250,0
79.74,92.6,385.3,141.2,35.0,20,100,1
56.73,88.78,381.3,334.0,15.0,20,250,1
50.0,47.35,406.3,334.7,35.0,20,500,0
46.11,49.6,407.7,352.7,40.0,2,500,0
53.37,74.18,402.0,1065.9,35.0,15,1000,0
83.34,97.98,380.6,150.9,30.0,25,100,1
102.55,126.38,343.6,531.9,30.0,2,250,2
56.65,47.42,408.2,166.0,40.0,25,250,0
23.18,33.95,411.4,46.2,20.0,1,100,0
35.58,25.02,410.5,87.4,30.0,8,250,0
46.47,21.45,413.3,31.7,35.0,20,100,0
46.71,72.61,402.5,260.3,35.0,2,250,0
63.48,80.46,385.7,1204.0,35.0,5,1000,1
56.73,74.43,405.5,1060.4,40.0,12,1000,0
50.68,65.33,406.7,94.4,30.0,25,100,0
18.03,38.6,410.1,55.3,15.0,1,100,0
101.63,111.72,353.0,1830.4,40.0,5,1000,2
31.8,25.03,410.6,351.9,30.0,3,1000,0
93.8,111.27,352.3,453.3,30.0,8,250,2
22.08,26.06,409.1,92.5,20.0,1,250,0
50.46,89.21,382.6,674.0,20.0,1,500,1
57.77,100.83,382.3,1522.9,15.0,8,1000,1
37.75,29.84,408.7,43.8,35.0,2,100,0
86.95,110.58,351.7,454.0,25.0,5,250,2
97.63,124.54,346.5,205.9,25.0,2,100,2
30.34,59.0,408.1,82.9,20.0,8,100,0
16.11,27.87,411.0,195.5,15.0,1,500,0
48.05,38.86,408.7,136.9,35.0,20,250,0
110.3,133.69,344.4,226.0,25.0,3,100,2
59.67,88.23,383.4,664.0,20.0,15,500,1
28.13,25.58,410.2,359.2,20.0,12,1000,0
33.54,28.29,412.0,38.3,30.0,3,100,0
40.09,36.32,408.1,514.3,25.0,25,1000,0
54.15,53.53,408.8,190.9,35.0,25,250,0
27.98,30.16,410.2,212.0,20.0,12,500,0
27.4,40.61,410.8,284.0,20.0,10,500,0
19.16,23.09,412.5,33.2,15.0,5,100,0
38.03,72.06,404.7,255.7,15.0,25,250,0
21.61,34.57,409.8,48.9,15.0,10,100,0
23.15,40.03,409.9,141.7,20.0,1,250,0
29.5,63.35,405.8,902.3,20.0,3,1000,0
18.99,38.28,410.9,135.5,15.0,1,250,0
45.44,49.99,406.3,354.6,40.0,1,500,0
55.34,32.86,408.6,465.5,40.0,25,1000,0
27.25,60.93,407.6,216.3,15.0,8,250,0
46.5,49.6,408.4,699.3,35.0,12,1000,0
29.41,44.84,409.0,632.0,25.0,2,1000,0
83.31,80.74,388.8,301.6,40.0,25,250,1
23.39,42.87,409.5,300.3,15.0,10,500,0
33.9,41.91,410.7,589.9,25.0,12,1000,0
54.86,94.85,379.6,358.0,15.0,8,250,1
31.94,42.21,406.7,148.3,25.0,8,250,0
100.44,126.14,346.9,207.4,25.0,3,100,2
43.57,28.81,408.8,99.8,40.0,3,250,0
48.73,65.5,406.7,463.4,40.0,1,500,0
58.68,103.69,377.5,1588.2,20.0,2,1000,1
35.14,49.17,407.7,69.4,20.0,20,100,0
50.97,49.91,407.0,707.9,35.0,20,1000,0
50.69,54.08,406.3,768.2,40.0,8,1000,0
20.75,37.03,410.7,258.8,15.0,8,500,0
27.39,57.7,406.3,83.2,20.0,1,100,0
21.5,25.69,409.8,182.8,15.0,10,500,0
36.24,68.99,405.5,245.0,15.0,25,250,0
29.02,34.13,410.1,480.0,20.0,12,1000,0
37.84,44.05,409.0,63.8,30.0,8,100,0
43.14,31.64,409.8,110.3,40.0,3,250,0
61.2,65.63,404.3,236.0,40.0,25,250,0
31.1,67.34,403.6,963.8,20.0,5,1000,0
74.66,98.69,381.5,749.2,40.0,2,500,1
35.42,59.86,405.2,87.0,25.0,5,100,0
28.55,20.75,410.2,71.6,20.0,15,250,0
30.7,74.45,402.9,533.4,20.0,1,500,0
45.02,69.26,406.2,247.8,35.0,1,250,0
88.99,103.84,378.8,1582.9,30.0,25,1000,1
24.93,30.15,408.7,43.9,20.0,5,100,0
54.79,72.43,404.6,1034.8,40.0,10,1000,0
69.15,100.62,380.5,154.7,20.0,15,100,1
29.62,65.62,406.8,234.2,20.0,3,250,0
40.75,71.94,404.5,101.0,25.0,12,100,0
103.18,115.68,352.0,1899.0,30.0,10,1000,2
22.53,21.71,410.0,152.0,20.0,5,500,0
129.79,138.72,337.2,592.9,15.0,25,250,2
73.11,98.04,380.6,740.7,25.0,20,500,1
116.96,121.02,351.0,994.2,35.0,12,500,2
