osm_id,feature_type,latitude,longitude,name,voltage,capacity_kva,operator,ref,Sub Div Code,district,Feeder No
100703,transformer,26.784856,94.2172629,DTR 0029 Jorhat,11000,100 kVA,APDCL,151-0029,151,Jorhat,9
100045,transformer,26.2000363,91.7204538,Guwahati North Feeder 7 T46,11000,25 kVA,APDCL,101-0046,101,Kamrup Metro,4
100318,transformer,26.14733,91.7006158,DTR 0014 Jalukb,11000,100 kVA,APDCL,106-0014,106,Kamrup Metro,11
100004,transformer,26.1860077,91.7015861,DTR 0005 Guwaha,11000,250 kVA,APDCL,101-0005,101,Kamrup Metro,10
100118,transformer,26.1363596,91.7791243,Guwahati South DTR-039,11000,25 kVA,APDCL,102-0039,102,Kamrup Metro,4
100534,transformer,24.7566901,92.7939028,Silchar Town DTR-045,11000,100 kVA,APDCL,133-0045,133,Cachar,3
100961,transformer,26.5990924,92.8664407,DTR 0035 Tezpur,11000,100 kVA,APDCL,181-0035,181,Sonitpur,6
100730,transformer,26.9411138,94.1691265,Majuli Feeder 2 T01,11000,250 kVA,APDCL,153-0001,153,Majuli,1
101053,transformer,26.4754346,90.5846797,DTR 0029 Bongai,11000,100 kVA,APDCL,192-0029,192,Bongaigaon,3
100470,transformer,25.7726911,93.1682892,Lumding Feeder 1 T16,11000,200 kVA,APDCL,123-0016,123,Hojai,9
101327,transformer,26.4919831,91.0002479,Barpeta Road Feeder 6 T13,11000,100 kVA,APDCL,244-0013,244,Barpeta,5
100741,transformer,26.9420809,94.1643272,Majuli DTR-012,11000,63 kVA,APDCL,153-0012,153,Majuli,6
100210,transformer,26.1722541,91.7926955,Guwahati East Feeder 6 T61,11000,250 kVA,APDCL,103-0061,103,Kamrup Metro,5
101344,transformer,26.4872412,90.6915367,DTR 0008 Bijni,11000,500 kVA,APDCL,251-0008,251,Chirang,4
101023,transformer,26.1711779,90.618113,Goalpara Town DTR-024,11000,250 kVA,APDCL,191-0024,191,Goalpara,9
100528,transformer,24.8065444,92.8609856,Silchar Town DTR-039,11000,250 kVA,APDCL,133-0039,133,Cachar,3
100841,transformer,27.3682369,95.3031258,Duliajan DTR-012,11000,500 kVA,APDCL,163-0012,163,Dibrugarh,4
101096,transformer,26.079795,90.0269364,DTR 0017 Dhubri,11000,250 kVA,APDCL,194-0017,194,Dhubri,6
100892,transformer,27.2075014,94.1275455,North Lakhimpur Feeder 5 T28,11000,100 kVA,APDCL,171-0028,171,Lakhimpur,9
100787,transformer,27.4358048,94.9689812,Dibrugarh Town Feeder 4 T43,11000,250 kVA,APDCL,161-0043,161,Dibrugarh,4
100146,transformer,26.124653,91.7950438,Guwahati South Feeder 4 T67,11000,200 kVA,APDCL,102-0067,102,Kamrup Metro,5
101158,transformer,26.645339,93.5849594,Bokakhat Feeder 5 T04,11000,200 kVA,APDCL,203-0004,203,Golaghat,11
100794,transformer,27.4675653,95.2686974,DTR 0005 Tinsuk,11000,315 kVA,APDCL,162-0005,162,Tinsukia,7
100317,transformer,26.1815374,91.6772149,Jalukbari Feeder 6 T13,11000,100 kVA,APDCL,106-0013,106,Kamrup Metro,10
100536,transformer,24.8194851,92.8075873,DTR 0047 Silcha,11000,200 kVA,APDCL,133-0047,133,Cachar,5
100894,transformer,27.1956577,94.0567269,North Lakhimpur DTR-030,11000,200 kVA,APDCL,171-0030,171,Lakhimpur,3
100750,transformer,27.4377575,94.8917839,Dibrugarh Town DTR-006,11000,25 kVA,APDCL,161-0006,161,Dibrugarh,11
100495,transformer,24.8093211,92.8190714,Silchar Town DTR-006,11000,63 kVA,APDCL,133-0006,133,Cachar,7
100348,transformer,26.5186954,91.5806061,DTR 0014 Rangia,11000,100 kVA,APDCL,111-0014,111,Kamrup,4
100194,transformer,26.1240901,91.7763266,Guwahati East DTR-045,11000,100 kVA,APDCL,103-0045,103,Kamrup Metro,11
100157,transformer,26.1493278,91.7599992,DTR 0008 Guwaha,11000,100 kVA,APDCL,103-0008,103,Kamrup Metro,11
101160,transformer,26.6210768,93.6098583,Bokakhat DTR-006,11000,200 kVA,APDCL,203-0006,203,Golaghat,4
100926,transformer,27.3221564,94.0524986,Bihpuria DTR-012,11000,500 kVA,APDCL,173-0012,173,Lakhimpur,2
100494,transformer,24.7677328,92.8033389,DTR 0005 Silcha,11000,25 kVA,APDCL,133-0005,133,Cachar,6
100983,transformer,26.8507131,92.6811952,DTR 0017 Rangap,11000,200 kVA,APDCL,182-0017,182,Sonitpur,7
101125,transformer,26.9894567,94.6945009,DTR 0026 Sivasa,11000,100 kVA,APDCL,201-0026,201,Sivasagar,9
101126,transformer,26.9743457,94.650518,Sivasagar Town DTR-027,11000,250 kVA,APDCL,201-0027,201,Sivasagar,10
100454,transformer,25.936204,92.898852,Hojai DTR-030,11000,315 kVA,APDCL,122-0030,122,Hojai,3
100094,transformer,26.1593179,91.7132691,Guwahati South DTR-015,11000,100 kVA,APDCL,102-0015,102,Kamrup Metro,3
100206,transformer,26.2150814,91.8449469,Guwahati East DTR-057,11000,200 kVA,APDCL,103-0057,103,Kamrup Metro,10
100796,transformer,27.5090517,95.3569279,Tinsukia Feeder 8 T07,11000,100 kVA,APDCL,162-0007,162,Tinsukia,11
100038,transformer,26.209437,91.731603,Guwahati North DTR-039,11000,315 kVA,APDCL,101-0039,101,Kamrup Metro,3
100803,transformer,27.475587,95.3631215,DTR 0014 Tinsuk,11000,200 kVA,APDCL,162-0014,162,Tinsukia,2
100383,transformer,26.321499,92.6978724,Nagaon Town Feeder 5 T04,11000,100 kVA,APDCL,121-0004,121,Nagaon,8
100114,transformer,26.1102861,91.7264508,DTR 0035 Guwaha,11000,100 kVA,APDCL,102-0035,102,Kamrup Metro,9
101067,transformer,26.397496,90.3304338,Kokrajhar Feeder 6 T13,11000,100 kVA,APDCL,193-0013,193,Kokrajhar,1
100943,transformer,26.6371625,92.8427055,DTR 0017 Tezpur,11000,100 kVA,APDCL,181-0017,181,Sonitpur,8
100537,transformer,24.7475783,92.7587151,Silchar Town DTR-048,11000,500 kVA,APDCL,133-0048,133,Cachar,1
100221,transformer,26.1897268,91.6754521,Guwahati West Feeder 8 T07,11000,500 kVA,APDCL,104-0007,104,Kamrup Metro,4
100309,transformer,26.1823069,91.6448551,DTR 0005 Jalukb,11000,200 kVA,APDCL,106-0005,106,Kamrup Metro,8
101046,transformer,26.4643919,90.5690245,Bongaigaon Feeder 7 T22,11000,315 kVA,APDCL,192-0022,192,Bongaigaon,1
100462,transformer,25.7604337,93.1727625,DTR 0008 Lumdin,11000,500 kVA,APDCL,123-0008,123,Hojai,5
100380,transformer,26.3187955,92.6294865,Nagaon Town Feeder 2 T01,11000,500 kVA,APDCL,121-0001,121,Nagaon,7
100243,transformer,26.1677925,91.6605008,DTR 0029 Guwaha,11000,200 kVA,APDCL,104-0029,104,Kamrup Metro,6
100898,transformer,27.4846566,94.5655097,Dhemaji Feeder 5 T04,11000,500 kVA,APDCL,172-0004,172,Dhemaji,10
100508,transformer,24.8002675,92.7924605,Silchar Town Feeder 4 T19,11000,100 kVA,APDCL,133-0019,133,Cachar,5
100088,transformer,26.1274961,91.7657168,Guwahati South DTR-009,11000,200 kVA,APDCL,102-0009,102,Kamrup Metro,1
101001,transformer,26.1369733,90.5782955,DTR 0002 Goalpa,11000,100 kVA,APDCL,191-0002,191,Goalpara,9
100278,transformer,26.1671337,91.8113826,Dispur DTR-009,11000,100 kVA,APDCL,105-0009,105,Kamrup Metro,11
100032,transformer,26.1921347,91.6916517,Guwahati North DTR-033,11000,100 kVA,APDCL,101-0033,101,Kamrup Metro,11
100726,transformer,26.6403154,94.1928725,Titabor DTR-012,11000,63 kVA,APDCL,152-0012,152,Jorhat,9
100322,transformer,26.1561897,91.666701,Jalukbari DTR-018,11000,100 kVA,APDCL,106-0018,106,Kamrup Metro,1
100878,transformer,27.2204626,94.1205397,DTR 0014 North,11000,25 kVA,APDCL,171-0014,171,Lakhimpur,5
100722,transformer,26.5474675,94.2163449,DTR 0008 Titabo,11000,63 kVA,APDCL,152-0008,152,Jorhat,7
100315,transformer,26.1914079,91.6824309,DTR 0011 Jalukb,11000,315 kVA,APDCL,106-0011,106,Kamrup Metro,9
100769,transformer,27.4843239,94.9091738,Dibrugarh Town Feeder 2 T25,11000,100 kVA,APDCL,161-0025,161,Dibrugarh,3
100801,transformer,27.5288552,95.3797017,Tinsukia DTR-012,11000,100 kVA,APDCL,162-0012,162,Tinsukia,3
101193,transformer,26.439832,92.0307037,Mangaldoi DTR-024,11000,200 kVA,APDCL,211-0024,211,Darrang,11
101069,transformer,26.3565669,90.2736092,Kokrajhar DTR-015,11000,100 kVA,APDCL,193-0015,193,Kokrajhar,11
100609,transformer,24.8332406,92.88825,Sonai Feeder 2 T25,11000,25 kVA,APDCL,135-0025,135,Cachar,1
100191,transformer,26.1174096,91.7837126,Guwahati East DTR-042,11000,500 kVA,APDCL,103-0042,103,Kamrup Metro,4
100398,transformer,26.3518289,92.6767275,Nagaon Town Feeder 4 T19,11000,500 kVA,APDCL,121-0019,121,Nagaon,1
100620,transformer,24.7868314,93.0063254,DTR 0011 Lakhip,11000,200 kVA,APDCL,136-0011,136,Cachar,11
100584,transformer,24.7379412,92.4681988,Silchar West Feeder 1 T40,11000,63 kVA,APDCL,134-0040,134,Cachar,9
100169,transformer,26.1775536,91.7956277,DTR 0020 Guwaha,11000,200 kVA,APDCL,103-0020,103,Kamrup Metro,5
100862,transformer,27.2853245,95.3434815,Naharkatia Feeder 6 T13,11000,63 kVA,APDCL,164-0013,164,Dibrugarh,1
100547,transformer,24.7949188,92.5330033,Silchar West DTR-003,11000,63 kVA,APDCL,134-0003,134,Cachar,10
100641,transformer,24.6549005,92.5783574,Hailakandi DTR-012,11000,315 kVA,APDCL,141-0012,141,Hailakandi,9
101260,transformer,26.4169074,91.4088552,Nalbari Town Feeder 5 T04,11000,100 kVA,APDCL,241-0004,241,Nalbari,2
100347,transformer,26.4897497,91.6459062,Rangia Feeder 6 T13,11000,315 kVA,APDCL,111-0013,111,Kamrup,4
100031,transformer,26.2321908,91.7208604,DTR 0032 Guwaha,11000,100 kVA,APDCL,101-0032,101,Kamrup Metro,9
100860,transformer,27.3155272,95.3273667,DTR 0011 Nahark,11000,315 kVA,APDCL,164-0011,164,Dibrugarh,7
100287,transformer,26.1631264,91.7835714,Dispur DTR-018,11000,200 kVA,APDCL,105-0018,105,Kamrup Metro,1
100152,transformer,26.2055439,91.8078947,Guwahati East DTR-003,11000,200 kVA,APDCL,103-0003,103,Kamrup Metro,3
100067,transformer,26.2361474,91.7022622,DTR 0068 Guwaha,11000,500 kVA,APDCL,101-0068,101,Kamrup Metro,4
101250,transformer,25.1741567,93.0487255,Haflong DTR-006,11000,200 kVA,APDCL,231-0006,231,Dima Hasao,5
100814,transformer,27.4824553,95.3421715,Tinsukia Feeder 2 T25,11000,500 kVA,APDCL,162-0025,162,Tinsukia,5
100909,transformer,27.4812908,94.5651613,Dhemaji DTR-015,11000,63 kVA,APDCL,172-0015,172,Dhemaji,5
101180,transformer,26.4383796,92.0103194,DTR 0011 Mangal,11000,100 kVA,APDCL,211-0011,211,Darrang,12
100818,transformer,27.5183657,95.3677976,DTR 0029 Tinsuk,11000,500 kVA,APDCL,162-0029,162,Tinsukia,7
100339,transformer,26.5188958,91.6360334,DTR 0005 Rangia,11000,25 kVA,APDCL,111-0005,111,Kamrup,8
100701,transformer,26.7495052,94.2080658,Jorhat Town DTR-027,11000,250 kVA,APDCL,151-0027,151,Jorhat,8
101132,transformer,26.5322426,94.0185727,Golaghat DTR-003,11000,25 kVA,APDCL,202-0003,202,Golaghat,4
100213,transformer,26.1694319,91.8209844,Guwahati East Feeder 1 T64,11000,63 kVA,APDCL,103-0064,103,Kamrup Metro,3
100019,transformer,26.2193652,91.6385087,DTR 0020 Guwaha,11000,200 kVA,APDCL,101-0020,101,Kamrup Metro,5
100548,transformer,24.8468735,92.5898856,Silchar West Feeder 5 T04,11000,100 kVA,APDCL,134-0004,134,Cachar,10
100568,transformer,24.8034423,92.5621563,Silchar West DTR-024,11000,500 kVA,APDCL,134-0024,134,Cachar,11
101277,transformer,26.4367959,91.443852,Nalbari Town DTR-021,11000,25 kVA,APDCL,241-0021,241,Nalbari,11
100694,transformer,26.7824764,94.2499466,DTR 0020 Jorhat,11000,500 kVA,APDCL,151-0020,151,Jorhat,7
100742,transformer,26.9279143,94.1832717,Majuli Feeder 6 T13,11000,100 kVA,APDCL,153-0013,153,Majuli,11
100578,transformer,24.7944376,92.5396767,Silchar West Feeder 3 T34,11000,200 kVA,APDCL,134-0034,134,Cachar,7
100306,transformer,26.1518496,91.6363744,DTR 0002 Jalukb,11000,100 kVA,APDCL,106-0002,106,Kamrup Metro,8
100533,transformer,24.7719685,92.7597773,DTR 0044 Silcha,11000,200 kVA,APDCL,133-0044,133,Cachar,7
100855,transformer,27.3120161,95.3617113,Naharkatia DTR-006,11000,200 kVA,APDCL,164-0006,164,Dibrugarh,6
100057,transformer,26.1902582,91.7204449,Guwahati North Feeder 3 T58,11000,250 kVA,APDCL,101-0058,101,Kamrup Metro,8
100760,transformer,27.4381514,94.9370055,Dibrugarh Town Feeder 1 T16,11000,315 kVA,APDCL,161-0016,161,Dibrugarh,10
100950,transformer,26.6188603,92.8016529,Tezpur DTR-024,11000,25 kVA,APDCL,181-0024,181,Sonitpur,1
101289,transformer,26.629907,91.2738867,DTR 0008 Mushal,11000,315 kVA,APDCL,242-0008,242,Baksa,5
100833,transformer,27.3804458,95.2763861,Duliajan Feeder 5 T04,11000,25 kVA,APDCL,163-0004,163,Dibrugarh,4
100802,transformer,27.4946824,95.3354008,Tinsukia Feeder 6 T13,11000,100 kVA,APDCL,162-0013,162,Tinsukia,8
101350,transformer,26.5079129,90.6736096,DTR 0014 Bijni,11000,250 kVA,APDCL,251-0014,251,Chirang,1
100343,transformer,26.4642807,91.6124429,Rangia DTR-009,11000,200 kVA,APDCL,111-0009,111,Kamrup,2
100917,transformer,27.3599902,94.0330923,Bihpuria DTR-003,11000,100 kVA,APDCL,173-0003,173,Lakhimpur,12
100549,transformer,24.6889869,92.5239669,DTR 0005 Silcha,11000,100 kVA,APDCL,134-0005,134,Cachar,6
100885,transformer,27.2571726,94.1092944,North Lakhimpur DTR-021,11000,25 kVA,APDCL,171-0021,171,Lakhimpur,9
101133,transformer,26.5973823,93.9915065,Golaghat Feeder 5 T04,11000,500 kVA,APDCL,202-0004,202,Golaghat,10
100471,transformer,25.719152,93.1574146,DTR 0017 Lumdin,11000,200 kVA,APDCL,123-0017,123,Hojai,4
100642,transformer,24.6413832,92.5951779,Hailakandi Feeder 6 T13,11000,63 kVA,APDCL,141-0013,141,Hailakandi,10
100159,transformer,26.0730799,91.799773,Guwahati East Feeder 3 T10,11000,200 kVA,APDCL,103-0010,103,Kamrup Metro,2
100493,transformer,24.7558054,92.7970474,Silchar Town Feeder 5 T04,11000,315 kVA,APDCL,133-0004,133,Cachar,9
100139,transformer,26.1520372,91.760999,Guwahati South DTR-060,11000,250 kVA,APDCL,102-0060,102,Kamrup Metro,4
101333,transformer,26.5678056,91.0264361,Barpeta Road Feeder 4 T19,11000,25 kVA,APDCL,244-0019,244,Barpeta,6
100036,transformer,26.2766925,91.7934488,Guwahati North Feeder 6 T37,11000,100 kVA,APDCL,101-0037,101,Kamrup Metro,4
100816,transformer,27.5132293,95.3595857,Tinsukia DTR-027,11000,100 kVA,APDCL,162-0027,162,Tinsukia,2
100485,transformer,26.1363274,92.5681101,DTR 0011 Doboka,11000,500 kVA,APDCL,124-0011,124,Nagaon,11
100938,transformer,26.6340345,92.8073513,Tezpur DTR-012,11000,315 kVA,APDCL,181-0012,181,Sonitpur,3
100490,transformer,24.7577422,92.7924001,Silchar Town Feeder 2 T01,11000,100 kVA,APDCL,133-0001,133,Cachar,6
100688,transformer,26.7446603,94.2159962,DTR 0014 Jorhat,11000,250 kVA,APDCL,151-0014,151,Jorhat,9
101185,transformer,26.4364124,92.0425688,Mangaldoi Feeder 1 T16,11000,63 kVA,APDCL,211-0016,211,Darrang,9
100692,transformer,26.7328089,94.1990647,Jorhat Town DTR-018,11000,100 kVA,APDCL,151-0018,151,Jorhat,5
100676,transformer,26.7375984,94.2402675,DTR 0002 Jorhat,11000,250 kVA,APDCL,151-0002,151,Jorhat,6
100397,transformer,26.4215204,92.6975527,Nagaon Town DTR-018,11000,250 kVA,APDCL,121-0018,121,Nagaon,12
100359,transformer,26.3490339,91.6150689,Rangia Feeder 2 T25,11000,250 kVA,APDCL,111-0025,111,Kamrup,10
100059,transformer,26.2020978,91.7188801,Guwahati North DTR-060,11000,100 kVA,APDCL,101-0060,101,Kamrup Metro,8
100811,transformer,27.5156753,95.3773842,Tinsukia Feeder 7 T22,11000,63 kVA,APDCL,162-0022,162,Tinsukia,3
101309,transformer,26.5180454,91.1202492,Pathsala Feeder 6 T13,11000,100 kVA,APDCL,243-0013,243,Barpeta,2
100682,transformer,26.6722655,94.2487689,DTR 0008 Jorhat,11000,100 kVA,APDCL,151-0008,151,Jorhat,3
101155,transformer,26.6324755,93.6048655,Bokakhat Feeder 2 T01,11000,100 kVA,APDCL,203-0001,203,Golaghat,1
100012,transformer,26.1766874,91.69865,Guwahati North Feeder 6 T13,11000,100 kVA,APDCL,101-0013,101,Kamrup Metro,2
101159,transformer,26.6311536,93.5947405,DTR 0005 Bokakh,11000,100 kVA,APDCL,203-0005,203,Golaghat,9
100614,transformer,24.791263,93.0322344,DTR 0005 Lakhip,11000,200 kVA,APDCL,136-0005,136,Cachar,5
101135,transformer,26.5296508,93.9735371,Golaghat DTR-006,11000,100 kVA,APDCL,202-0006,202,Golaghat,3
101081,transformer,26.0027328,89.9458376,DTR 0002 Dhubri,11000,63 kVA,APDCL,194-0002,194,Dhubri,6
100521,transformer,24.8176271,92.7967106,DTR 0032 Silcha,11000,100 kVA,APDCL,133-0032,133,Cachar,6
100576,transformer,24.852028,92.5009662,DTR 0032 Silcha,11000,200 kVA,APDCL,134-0032,134,Cachar,9
100412,transformer,26.3491678,92.6710842,Nagaon Town DTR-033,11000,315 kVA,APDCL,121-0033,121,Nagaon,6
100023,transformer,26.1864046,91.7648142,Guwahati North DTR-024,11000,500 kVA,APDCL,101-0024,101,Kamrup Metro,7
100434,transformer,25.9584914,92.867763,Hojai Feeder 3 T10,11000,200 kVA,APDCL,122-0010,122,Hojai,8
100716,transformer,26.5587698,94.1797258,DTR 0002 Titabo,11000,63 kVA,APDCL,152-0002,152,Jorhat,3
101331,transformer,26.5400736,90.9122053,DTR 0017 Barpet,11000,500 kVA,APDCL,244-0017,244,Barpeta,2
100093,transformer,26.1319211,91.6745267,DTR 0014 Guwaha,11000,200 kVA,APDCL,102-0014,102,Kamrup Metro,7
101151,transformer,26.5240729,93.9539511,Golaghat Feeder 7 T22,11000,200 kVA,APDCL,202-0022,202,Golaghat,6
100849,transformer,27.3762193,95.3366363,DTR 0020 Duliaj,11000,500 kVA,APDCL,163-0020,163,Dibrugarh,3
100424,transformer,26.3157045,92.6959787,Nagaon Town DTR-045,11000,100 kVA,APDCL,121-0045,121,Nagaon,6
100241,transformer,26.1216331,91.6774462,Guwahati West DTR-027,11000,100 kVA,APDCL,104-0027,104,Kamrup Metro,6
100952,transformer,26.5976608,92.7779968,DTR 0026 Tezpur,11000,63 kVA,APDCL,181-0026,181,Sonitpur,3
100049,transformer,26.1952783,91.8398839,DTR 0050 Guwaha,11000,250 kVA,APDCL,101-0050,101,Kamrup Metro,7
101272,transformer,26.4400469,91.4471919,Nalbari Town Feeder 1 T16,11000,25 kVA,APDCL,241-0016,241,Nalbari,4
100003,transformer,26.1857684,91.7168428,Guwahati North Feeder 5 T04,11000,315 kVA,APDCL,101-0004,101,Kamrup Metro,4
100396,transformer,26.3919066,92.6605452,DTR 0017 Nagaon,11000,100 kVA,APDCL,121-0017,121,Nagaon,3
100594,transformer,24.8557577,92.9882952,Sonai Feeder 3 T10,11000,63 kVA,APDCL,135-0010,135,Cachar,12
100476,transformer,26.0614896,92.6006377,DTR 0002 Doboka,11000,100 kVA,APDCL,124-0002,124,Nagaon,8
101298,transformer,26.4699316,91.1323696,DTR 0002 Pathsa,11000,500 kVA,APDCL,243-0002,243,Barpeta,5
101008,transformer,26.1194638,90.6550735,Goalpara Town DTR-009,11000,63 kVA,APDCL,191-0009,191,Goalpara,10
101123,transformer,26.977891,94.6365356,Sivasagar Town DTR-024,11000,100 kVA,APDCL,201-0024,201,Sivasagar,7
101016,transformer,26.2439661,90.5640107,DTR 0017 Goalpa,11000,200 kVA,APDCL,191-0017,191,Goalpara,2
100265,transformer,26.2287687,91.7181148,Guwahati West DTR-051,11000,25 kVA,APDCL,104-0051,104,Kamrup Metro,5
100724,transformer,26.6614002,94.1740395,Titabor Feeder 3 T10,11000,200 kVA,APDCL,152-0010,152,Jorhat,10
100531,transformer,24.8191166,92.819339,Silchar Town DTR-042,11000,100 kVA,APDCL,133-0042,133,Cachar,1
100648,transformer,24.6624894,92.5794692,Hailakandi Feeder 4 T19,11000,100 kVA,APDCL,141-0019,141,Hailakandi,4
100874,transformer,27.2512713,94.1344498,North Lakhimpur Feeder 3 T10,11000,100 kVA,APDCL,171-0010,171,Lakhimpur,2
100588,transformer,24.8566635,92.9237976,Sonai Feeder 5 T04,11000,200 kVA,APDCL,135-0004,135,Cachar,5
100990,transformer,26.738039,93.1330129,Biswanath Chariali DTR-006,11000,25 kVA,APDCL,183-0006,183,Biswanath,3
101097,transformer,25.9909928,90.036376,Dhubri DTR-018,11000,100 kVA,APDCL,194-0018,194,Dhubri,2
101095,transformer,25.9569208,89.9796512,Dhubri Feeder 1 T16,11000,100 kVA,APDCL,194-0016,194,Dhubri,11
100119,transformer,26.1663332,91.7673331,Guwahati South Feeder 1 T40,11000,500 kVA,APDCL,102-0040,102,Kamrup Metro,2
100428,transformer,25.9914805,92.8419334,Hojai Feeder 5 T04,11000,200 kVA,APDCL,122-0004,122,Hojai,5
100429,transformer,25.9766925,92.8720165,DTR 0005 Hojai,11000,25 kVA,APDCL,122-0005,122,Hojai,2
101266,transformer,26.4472562,91.4403744,Nalbari Town Feeder 3 T10,11000,100 kVA,APDCL,241-0010,241,Nalbari,6
101293,transformer,26.5834302,91.2987892,Mushalpur DTR-012,11000,250 kVA,APDCL,242-0012,242,Baksa,5
100562,transformer,24.8311067,92.6144923,Silchar West DTR-018,11000,100 kVA,APDCL,134-0018,134,Cachar,1
100249,transformer,26.1568947,91.6811127,DTR 0035 Guwaha,11000,200 kVA,APDCL,104-0035,104,Kamrup Metro,7
100275,transformer,26.1252145,91.8137063,Dispur DTR-006,11000,200 kVA,APDCL,105-0006,105,Kamrup Metro,2
100964,transformer,26.6425298,92.7997589,DTR 0038 Tezpur,11000,315 kVA,APDCL,181-0038,181,Sonitpur,3
101353,transformer,26.4469294,90.5031595,DTR 0002 Sidli,11000,100 kVA,APDCL,252-0002,252,Chirang,10
100132,transformer,26.1650784,91.7839058,DTR 0053 Guwaha,11000,100 kVA,APDCL,102-0053,102,Kamrup Metro,12
101215,transformer,25.8312366,93.3927465,Diphu DTR-003,11000,100 kVA,APDCL,221-0003,221,Karbi Anglong,9
101275,transformer,26.4660502,91.4802677,Nalbari Town Feeder 4 T19,11000,25 kVA,APDCL,241-0019,241,Nalbari,12
100776,transformer,27.4842737,94.8112649,DTR 0032 Dibrug,11000,25 kVA,APDCL,161-0032,161,Dibrugarh,4
100754,transformer,27.4390748,94.9101336,Dibrugarh Town Feeder 3 T10,11000,25 kVA,APDCL,161-0010,161,Dibrugarh,6
100661,transformer,24.8280671,92.2702245,Karimganj DTR-012,11000,100 kVA,APDCL,142-0012,142,Karimganj,11
100612,transformer,24.8028656,92.979299,Lakhipur DTR-003,11000,100 kVA,APDCL,136-0003,136,Cachar,2
100190,transformer,26.1706247,91.8203704,DTR 0041 Guwaha,11000,200 kVA,APDCL,103-0041,103,Kamrup Metro,10
100073,transformer,26.1932244,91.7199209,DTR 0074 Guwaha,11000,63 kVA,APDCL,101-0074,101,Kamrup Metro,9
101356,transformer,26.427435,90.5573222,DTR 0005 Sidli,11000,315 kVA,APDCL,252-0005,252,Chirang,4
100932,transformer,26.6474641,92.7794421,Tezpur DTR-006,11000,200 kVA,APDCL,181-0006,181,Sonitpur,11
100363,transformer,26.0273104,91.0480763,Boko Feeder 5 T04,11000,63 kVA,APDCL,112-0004,112,Kamrup,9
100582,transformer,24.7306595,92.5213364,DTR 0038 Silcha,11000,100 kVA,APDCL,134-0038,134,Cachar,7
100330,transformer,26.1402119,91.6379629,DTR 0026 Jalukb,11000,100 kVA,APDCL,106-0026,106,Kamrup Metro,4
100365,transformer,25.9873247,91.0467368,Boko DTR-006,11000,100 kVA,APDCL,112-0006,112,Kamrup,6
100853,transformer,27.2713276,95.3908631,Naharkatia Feeder 5 T04,11000,500 kVA,APDCL,164-0004,164,Dibrugarh,4
101204,transformer,26.2399777,92.3400167,Morigaon Feeder 3 T10,11000,315 kVA,APDCL,212-0010,212,Morigaon,7
101107,transformer,26.9882308,94.6612265,DTR 0008 Sivasa,11000,63 kVA,APDCL,201-0008,201,Sivasagar,12
101306,transformer,26.507451,91.1406783,Pathsala Feeder 3 T10,11000,25 kVA,APDCL,243-0010,243,Barpeta,6
100678,transformer,26.7441801,94.1932548,Jorhat Town Feeder 5 T04,11000,63 kVA,APDCL,151-0004,151,Jorhat,1
100611,transformer,24.7938455,93.0094522,DTR 0002 Lakhip,11000,25 kVA,APDCL,136-0002,136,Cachar,9
101230,transformer,25.8100752,93.4035573,Diphu DTR-018,11000,500 kVA,APDCL,221-0018,221,Karbi Anglong,10
101279,transformer,26.4628841,91.4800385,DTR 0023 Nalbar,11000,100 kVA,APDCL,241-0023,241,Nalbari,10
100075,transformer,26.1081146,91.8077199,Guwahati North Feeder 5 T76,11000,100 kVA,APDCL,101-0076,101,Kamrup Metro,8
100714,transformer,26.7690335,94.1575881,Jorhat Town Feeder 1 T40,11000,500 kVA,APDCL,151-0040,151,Jorhat,9
100112,transformer,26.068609,91.7368949,Guwahati South DTR-033,11000,100 kVA,APDCL,102-0033,102,Kamrup Metro,5
100303,transformer,26.133939,91.774823,Dispur Feeder 3 T34,11000,250 kVA,APDCL,105-0034,105,Kamrup Metro,2
101257,transformer,26.4320982,91.4047141,Nalbari Town Feeder 2 T01,11000,200 kVA,APDCL,241-0001,241,Nalbari,7
101192,transformer,26.4466814,92.0280792,DTR 0023 Mangal,11000,100 kVA,APDCL,211-0023,211,Darrang,4
100425,transformer,26.0007764,92.9005837,Hojai Feeder 2 T01,11000,200 kVA,APDCL,122-0001,122,Hojai,11
100569,transformer,24.7973127,92.5411087,Silchar West Feeder 2 T25,11000,25 kVA,APDCL,134-0025,134,Cachar,4
100501,transformer,24.884652,92.8077293,Silchar Town DTR-012,11000,200 kVA,APDCL,133-0012,133,Cachar,7
100013,transformer,26.1024586,91.8020762,DTR 0014 Guwaha,11000,250 kVA,APDCL,101-0014,101,Kamrup Metro,11
101245,transformer,25.2387314,93.0091058,Haflong Feeder 2 T01,11000,315 kVA,APDCL,231-0001,231,Dima Hasao,5
100904,transformer,27.4653932,94.6456755,Dhemaji Feeder 3 T10,11000,63 kVA,APDCL,172-0010,172,Dhemaji,4
100839,transformer,27.3970522,95.3535554,Duliajan Feeder 3 T10,11000,25 kVA,APDCL,163-0010,163,Dibrugarh,2
101164,transformer,26.6485429,93.6100751,Bokakhat Feeder 3 T10,11000,100 kVA,APDCL,203-0010,203,Golaghat,8
100974,transformer,26.8579245,92.6799572,DTR 0008 Rangap,11000,500 kVA,APDCL,182-0008,182,Sonitpur,4
100444,transformer,26.0363888,92.8704059,DTR 0020 Hojai,11000,100 kVA,APDCL,122-0020,122,Hojai,6
